#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2005ku     -1.74  -999.0  99.00    10.8   1.66    73.2   5.54    70.5   2.58    46.4   1.00    10.5   0.93    69.3   1.87  -999.0  99.00
SN2005ku      1.16  -999.0  99.00  -999.0  99.00    84.0   7.99   104.6   3.65    60.0   1.37    13.2   1.12    92.1   3.46  -999.0  99.00
