#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2007A      -6.23    96.0   1.48    11.9   1.66    86.8   2.97    89.4   2.52    61.1   2.01    10.5   1.04    70.5   1.51   101.8  10.22
SN2007A      -3.15   102.6   1.72    14.9   1.39   100.7   2.09   117.7   1.70    71.0   1.14    17.1   1.05    83.6   2.23  -999.0  99.00
SN2007A      -2.15   106.5   2.87    14.2   0.70   100.6   1.84   112.5   1.71    73.8   0.81    16.6   0.71    86.1   0.94  -999.0  99.00
SN2007A       0.63  -999.0  99.00    10.8   0.92    94.1   1.88   110.5   1.44    71.3   1.68    15.7   0.74    89.5   0.97   115.5  10.34
SN2007A       0.86    99.6   0.71    10.8   0.29    87.4   0.53   124.2   0.95    90.3   0.96    14.3   0.33    90.6   0.69   106.5   0.86
SN2007A       4.70   100.1   1.48    16.1   0.70    90.4   3.28   137.5   1.44    87.2   1.19    30.2   0.83    90.5   1.23  -999.0  99.00
