#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2006os     -1.93  -999.0  99.00    30.8   1.67   109.4   4.33   177.6   3.43    96.7   2.98    41.1   2.57   143.1   2.36   279.8   9.73
SN2006os     18.36  -999.0  99.00  -999.0  99.00  -243.5 101.15   250.6  20.50  -999.0  99.00  -999.0  99.00   158.1   4.69   257.1  35.02
