#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2005ag      0.07   118.6   1.96    11.1   1.16   108.6   5.45   132.6   2.30    90.6   2.75    13.4   2.76   105.7   2.93  -999.0  99.00
SN2005ag     -0.12   144.9   8.95    10.4   5.50    88.2   9.44   141.0   7.20   108.6   9.15    18.2   6.23   131.3  21.18  -999.0  99.00
SN2005ag     29.00   132.6  49.28  -999.0  99.00   301.5  65.57  -999.0  99.00  -999.0  99.00    84.0   4.05   237.5   4.34   375.0  55.67
SN2005ag     32.67   110.4 217.98  -999.0  99.00   307.9  16.84   475.2   6.09  -999.0  99.00    62.8   3.30   264.6   7.20  -999.0  99.00
SN2005ag     46.56  -999.0  99.00  -999.0  99.00  -999.0  99.00   397.5  38.92  -999.0  99.00  -999.0  99.00  -999.0  99.00  -999.0  99.00
