#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2006gt     -0.25  -999.0  99.00    20.8   1.74   176.1   3.69   139.7   2.33    71.3   0.97    54.3   1.60   126.9   2.43   289.1   9.64
SN2006gt      0.36   152.3   5.53  -999.0  99.00   182.7   2.25   155.8   5.87    93.3   5.27    71.5   3.01   120.1   2.58   245.9   8.15
SN2006gt      1.35  -999.0  99.00  -999.0  99.00  -999.0  99.00  -999.0  99.00  -999.0  99.00    54.1   2.02   123.5   2.21  -999.0  99.00
SN2006gt      1.52  -999.0  99.00    20.5   0.99   194.4   3.89   138.8   1.79    76.9   1.01    55.2   0.91   119.7   0.60   293.1  17.44
SN2006gt      2.47  -999.0  99.00    19.8   1.02   203.5   1.17   154.7   2.31    74.5   1.52    54.5   1.15   121.8   0.87   272.4   4.48
SN2006gt     14.08  -999.0  99.00  -999.0  99.00   243.0  27.34   330.7   8.14  -999.0  99.00  -999.0  99.00   148.4   6.09   357.2  41.57
SN2006gt     16.92  -999.0  99.00  -999.0  99.00   277.1   3.99   361.6   4.56  -999.0  99.00  -999.0  99.00   180.5   1.43   344.5  15.11
