#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2006br      0.54  -999.0  99.00    22.9   2.72    77.7   2.60   108.1   2.51    74.8   1.27    11.3   1.21   115.2   1.64   136.4   6.49
SN2006br      1.64  -999.0  99.00  -999.0  99.00  -999.0  99.00  -999.0  99.00    65.5   4.06    22.0   2.09   115.9   3.86  -999.0  99.00
SN2006br      4.42  -999.0  99.00  -999.0  99.00  -999.0  99.00   174.9   3.06    88.4   2.24    19.4   2.41   149.6   2.39  -999.0  99.00
