#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2007bm      4.70   101.4   4.70  -999.0  99.00   136.0   1.26   172.2   0.48    75.3   0.28    29.4   0.33   101.0   0.16   187.4   1.31
SN2007bm      7.50    91.8   2.19  -999.0  99.00   174.9   3.63   213.6   1.35    54.8   1.65    33.3   1.98   116.1   1.63  -999.0  99.00
