#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2008gp     -5.98  -999.0  99.00    16.7   0.83   105.0   2.11   104.1   1.41    72.9   1.00    17.5   0.39    73.6   0.82   129.6   1.56
SN2008gp     15.31  -999.0  99.00    13.9   0.51   265.6   2.86   254.8   1.90  -999.0  99.00  -999.0  99.00   158.9   1.12   283.7   4.99
SN2008gp     42.35  -999.0  99.00  -999.0  99.00   278.3   5.00   390.9   3.11  -999.0  99.00  -999.0  99.00   232.0   3.92   404.9   5.22
