SN2005am     -3.77  -1000  -1000  10667    188  -1000  -1000  -1000  -1000  11903    238  12803    385  -1000  -1000  -1000  -1000
SN2005am      1.14  -1000  -1000  10617    137  -1000  -1000  -1000  -1000  11369    435  11905    407  -1000  -1000  -1000  -1000
SN2005am      2.13  -1000  -1000  10548    117  -1000  -1000  -1000  -1000  11364    429  11673    441  -1000  -1000  -1000  -1000
SN2005am      3.09  -1000  -1000  10222    146  -1000  -1000  -1000  -1000  11247    456  11536    468  -1000  -1000  -1000  -1000
SN2005am      4.10  -1000  -1000  10226    164  -1000  -1000  -1000  -1000  11863    255  11760    444  -1000  -1000  -1000  -1000
SN2005am      4.17  -1000  -1000  10406    144  -1000  -1000  -1000  -1000  11393    308  11553    456  -1000  -1000  -1000  -1000
SN2005am      6.06  -1000  -1000   9820    350  -1000  -1000  -1000  -1000  11689    261  11482    473  -1000  -1000  -1000  -1000
SN2005am      7.67  -1000  -1000   9427    458   8052    600   7767    118  11548    215  11252    558  -1000  -1000  -1000  -1000
SN2005am     11.61  -1000  -1000   8628    988  -1000  -1000  -1000  -1000  12488    693  10991    439  -1000  -1000  -1000  -1000
SN2005am     16.54  -1000  -1000   8003    668  -1000  -1000  -1000  -1000  -1000  -1000  10743    357  -1000  -1000  -1000  -1000
SN2005am     25.44  11004    720  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  10087    268  -1000  -1000  -1000  -1000
SN2005am     30.44  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  10036    175  -1000  -1000  -1000  -1000
SN2005am     35.37  10422   1410  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000
SN2005am     38.34  10491    314  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000
