SN2008bf     -8.54  21804    647  10186    615  11275    381  11364    137  11368    372  12729    258  23774    778  -1000  -1000
SN2008bf     -4.76  13148   1276  10803    184  10413    641  10704    123  10550    428  11638    342  -1000  -1000  -1000  -1000
SN2008bf     -3.68  -1000  -1000  10747    227  10532    424  10653    109  10539    445  11733    328  -1000  -1000  -1000  -1000
SN2008bf     -2.70  12939   1336  10527    113  10388    476  10305     82  10476    461  11407    292   9925    536  -1000  -1000
SN2008bf     -0.69  -1000  -1000  10648    260   9988    593  10071     90   9763   1406  11454    342  -1000  -1000  -1000  -1000
SN2008bf     -0.71  12396   1264  10516    136  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  19855    513
SN2008bf      1.30  -1000  -1000  10652    150  -1000  -1000  -1000  -1000  10945    178  11446    389  -1000  -1000  -1000  -1000
SN2008bf      2.14  13175   2056  10533    149   9773    459   9714    121  11053    140  11319    337  -1000  -1000  -1000  -1000
SN2008bf      3.23  -1000  -1000  10463    164  -1000  -1000  -1000  -1000  11156    196  11420    361  -1000  -1000  -1000  -1000
SN2008bf      4.27  -1000  -1000  10545    120  -1000  -1000  -1000  -1000  11285    216  11482    372  -1000  -1000  -1000  -1000
SN2008bf      5.20  -1000  -1000  10342    131  -1000  -1000  -1000  -1000  11545    257  11489    366  -1000  -1000  -1000  -1000
SN2008bf      8.98  12569   1072   9840    220  -1000  -1000   9056     47  -1000  -1000  11240    350  12476    634  -1000  -1000
SN2008bf     13.84  12910    943  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  10916    360  12863    526  -1000  -1000
SN2008bf     30.39  12032    296  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  10620    158  12152   1317  -1000  -1000
SN2008bf     42.07  11223    661  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000
