SN2008ia     -2.88  -1000  -1000  -1000  -1000   9794    568   9502    131  10462    274  11195    470  -1000  -1000  -1000  -1000
SN2008ia     -2.90  10829   1345   9794    312   9623    477   9447    144  10566    376  -1000  -1000  -1000  -1000  21139   1430
SN2008ia      2.17  10672   1090  10019    639   8773    700   8925    101  10670    191  11195    364  12546    141  18230    155
SN2008ia      5.05  11223   1264   9345    470   8660    699   8568     98  10618    165  10999    418  12582    210  17506     84
SN2008ia     10.08  11617   2073   8150    555  -1000  -1000  -1000  -1000  -1000  -1000  10755    332  12873    243  -1000  -1000
SN2008ia     15.03  11775    586  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  10511    224  12437    514  -1000  -1000
SN2008ia     27.06  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  10072    232  12400    896  -1000  -1000
SN2008ia     40.11  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000   9951     91  12382    503  -1000  -1000
SN2008ia     56.80   9573   3296  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  10048    215  10841    276  -1000  -1000
SN2008ia     59.98  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000   9999    610  -1000  -1000  -1000  -1000
