SN2007S     -11.87  20847   1190  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000
SN2007S      -4.73  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000   7552   3420  10714    574  -1000  -1000  -1000  -1000
SN2007S      -3.79  -1000  -1000   9940    322  -1000  -1000  -1000  -1000  -1000  -1000  10309    343  -1000  -1000  -1000  -1000
SN2007S      -2.78  -1000  -1000   9287    353  -1000  -1000  -1000  -1000  -1000  -1000  10027    426  -1000  -1000  -1000  -1000
SN2007S      -0.13  -1000  -1000   8916    516   8477    428   8733    127   8586   1016  10051    350  -1000  -1000  -1000  -1000
SN2007S      -0.80  -1000  -1000   9632    307  -1000  -1000  -1000  -1000  -1000  -1000  10067    409  -1000  -1000  -1000  -1000
SN2007S       0.87  -1000  -1000   9103    127   8486    508   8790    103   8834    682  10063    374  -1000  -1000  -1000  -1000
SN2007S       5.16  -1000  -1000   8647    166  -1000  -1000  -1000  -1000   9645    250  10132    355  -1000  -1000  -1000  -1000
SN2007S       6.76  -1000  -1000   9000    214   7516   1078   8606    114  10012    188  10194    300  -1000  -1000  -1000  -1000
SN2007S      12.67  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000   9735    369  -1000  -1000  -1000  -1000
SN2007S      34.30  12468    654  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000
