#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2005bo     -1.02  -999.0  99.00    18.2   0.95    91.6   2.60   135.4   3.44    83.0   1.39    23.7   1.01   102.4   0.76   154.3   3.04
SN2005bo     -0.02  -999.0  99.00    16.8   0.88    85.3   1.29   134.1   1.94    80.5   1.92    23.2   1.13    99.3   1.39   158.7   3.89
