#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2005hc     -5.20  -999.0  99.00    13.9   4.06   120.9   7.56   112.5  15.26    75.0  15.15    27.1   5.47   111.3   5.71    64.4  94.79
SN2005hc     -1.22  -999.0  99.00     9.5   0.82   111.9   4.68   123.0   3.12    81.8   0.97    10.4   0.88    77.7   1.01  -999.0  99.00
SN2005hc      0.61  -999.0  99.00    15.9   3.00    98.6   2.29   126.2   2.09    93.6   2.03    22.3   1.56    87.6   1.59  -999.0  99.00
SN2005hc     33.32  -999.0  99.00  -999.0  99.00  -999.0  99.00  -999.0  99.00  -999.0  99.00  -999.0  99.00  -999.0  99.00   344.0   3.28
