#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2007ba      2.85   101.8   1.57    21.1   0.67   233.3   1.96   142.3   1.52    68.0   0.37    49.2   0.54   115.3   1.01  -999.0  99.00
SN2007ba      4.26   115.1   3.35  -999.0  99.00   260.0   1.98   158.8   4.09    70.7   2.80    63.7   3.48   115.3   2.87   316.8   4.57
SN2007ba      5.80  -999.0  99.00    13.4   1.67   260.3   2.21   165.9   2.23    43.7   1.44    52.7   0.64   116.8   0.89   271.2   4.53
