#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2004gc     10.81   163.5  11.46  -999.0  99.00   300.0   8.13   282.0   2.50    37.0   0.79    31.8   0.75   140.8   3.28   238.7  10.58
SN2004gc     18.63  -999.0  99.00  -999.0  99.00   290.9   4.11   340.1   3.95  -999.0  99.00  -999.0  99.00   215.5   3.56   552.2  77.47
SN2004gc     23.47  -999.0  99.00  -999.0  99.00   283.8   4.13   404.7   2.97  -999.0  99.00  -999.0  99.00   247.0   2.51   535.1   5.57
SN2004gc     33.12  -133.3 103.18  -999.0  99.00   275.8  22.95   432.6   3.07  -999.0  99.00  -999.0  99.00   259.6   5.63   430.2  12.67
