#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2004ey     -0.82   108.9   5.30    13.3   1.45    95.7   1.22   125.9   3.13    90.3   3.29    13.8   1.12    98.7   3.48    60.2  16.48
SN2004ey     30.68    84.9   9.74  -999.0  99.00   257.2   9.08   405.5   7.99  -999.0  99.00  -999.0  99.00  -999.0  99.00   451.4   6.09
SN2004ey     43.45  -999.0  99.00  -999.0  99.00   268.3   3.11   383.5   2.50  -999.0  99.00  -999.0  99.00  -999.0  99.00   442.2   4.51
SN2004ey     47.39  -999.0  99.00  -999.0  99.00   277.8   3.96   388.1   2.97  -999.0  99.00  -999.0  99.00  -999.0  99.00   420.7   6.50
