#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2007ux      0.42   126.0   7.69    36.6   1.49   139.1   2.39   141.8   1.86    63.1   1.67    40.6   1.43   102.1   2.47  -999.0  99.00
SN2007ux      2.30    83.0   1.74    27.0   0.71   175.3   1.29   166.6   2.82    74.8   1.21    55.0   0.81   123.0   0.65   257.8   2.04
SN2007ux      4.20  -999.0  99.00  -999.0  99.00  -999.0  99.00   195.9   2.34    71.3   2.13    63.3   1.29   142.0   1.87   310.1   6.92
SN2007ux     53.70  -999.0  99.00  -999.0  99.00   252.8  14.98   389.1  19.77  -999.0  99.00  -999.0  99.00   215.5   4.29  -999.0  99.00
