#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2006bh      8.07  -999.0  99.00    22.1   0.93   202.7   0.75   178.6   0.61    48.8   0.51    43.3   0.39   128.0   0.46   254.2   2.21
SN2006bh     15.99  -999.0  99.00    11.3   0.92   303.3   4.25   300.9   2.46  -999.0  99.00  -999.0  99.00   172.4   0.70   338.5   2.68
