SN2009dc   -1000.00  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000
SN2009dc     -7.66  -1000  -1000  -1000  -1000   7805    252   7221    170  -1000  -1000   8893    291  -1000  -1000  16540    263
SN2009dc     -6.71  -1000  -1000   7526    196   6852    276   6748    191   8818    811   8626    280  -1000  -1000  16764    200
SN2009dc     -2.80  -1000  -1000   6805    356   5976    262   6041    136  -1000  -1000   8122    382  -1000  -1000  15719    246
SN2009dc     -1.80  -1000  -1000   6696    314   5796    249   5837    135   8453    237   8063    346  -1000  -1000  15709    496
SN2009dc      5.01  -1000  -1000  -1000  -1000   5095    471   4779     87  -1000  -1000   7362    300  -1000  -1000  13586    791
SN2009dc      6.03  -1000  -1000  -1000  -1000   4677    625   4793     97  -1000  -1000   7306    308  -1000  -1000  13045   1024
SN2009dc     18.65  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000   6143    212  -1000  -1000  -1000  -1000
SN2009dc     27.47  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000   5638    132  -1000  -1000  12962    243
SN2009dc     35.26  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000  -1000   5502     63  -1000  -1000  12779    950
