#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2006ej     -3.64    95.9   2.17    28.5   0.52   101.4   1.41   137.8   1.62    97.5   0.98    31.5   0.25   111.1   0.36   181.8   7.11
SN2006ej      5.15    91.9   2.04    34.0   2.37   154.9   7.20   203.7   1.50    85.1   0.37    28.1   0.45   128.2   0.52   212.6   1.56
SN2006ej     28.40  -999.0  99.00  -999.0  99.00   296.1   4.44   437.5   4.59  -999.0  99.00  -999.0  99.00   253.6   1.28   449.6   6.52
SN2006ej     37.17  -999.0  99.00  -999.0  99.00  -963.7   6.53  -999.0  99.00  -999.0  99.00  -999.0  99.00  -999.0  99.00  -102.0   8.14
SN2006ej     43.08  -999.0  99.00  -999.0  99.00   314.3   2.70   422.4   7.06  -999.0  99.00  -999.0  99.00   242.3   1.89   509.7   5.00
