#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2005ki     -7.59  -999.0  99.00    31.4  10.27    50.3   2.72    82.2   1.86    87.5   3.07    30.9   1.40   112.2   3.52  -999.0  99.00
SN2005ki     -5.66  -999.0  99.00  -999.0  99.00  -286.8   4.96    84.3   2.34    78.9   1.52    20.5   0.78  -999.0  99.00  -999.0  99.00
SN2005ki      1.54  -999.0  99.00    19.9   0.64    88.9   0.33   117.8   0.29    82.8   0.38    22.7   0.16   106.1   0.33    94.9   0.33
SN2005ki      1.41   113.2   1.24    22.7   0.57    88.5   1.47   119.1   1.38    83.4   1.74    25.7   0.82   106.5   1.02  -999.0  99.00
SN2005ki     20.82  -999.0  99.00  -999.0  99.00   246.8   2.56   318.8   1.95  -999.0  99.00  -999.0  99.00  -999.0  99.00  -999.0  99.00
SN2005ki     45.35  -999.0  99.00  -999.0  99.00   263.6  10.32   336.9   4.36  -999.0  99.00  -999.0  99.00  -999.0  99.00  -999.0  99.00
SN2005ki    142.32  -999.0  99.00  -999.0  99.00   315.9  13.46   223.9   4.94  -999.0  99.00  -999.0  99.00  -999.0  99.00  -999.0  99.00
