#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2006et      3.78   109.5   3.20    19.9   0.60   108.0   0.64   183.6   1.92    82.7   1.14    29.2   0.94    85.3   1.59  -999.0  99.00
SN2006et      4.74   106.5   0.90    15.5   0.78   111.2   0.75   174.5   1.81    79.3   0.53    23.2   0.53    75.0   0.43   154.8   1.72
SN2006et      9.84  -999.0  99.00  -999.0  99.00   170.3   6.28   207.6   6.15  -999.0  99.00  -999.0  99.00    92.0  10.95   292.9 102.30
SN2006et     10.78  -999.0  99.00  -999.0  99.00   206.3   2.07   236.7   2.56  -999.0  99.00  -999.0  99.00   109.1   3.58   239.9  44.69
SN2006et     19.54   142.2   3.70  -999.0  99.00   276.1   4.06  -999.0  99.00  -999.0  99.00  -999.0  99.00   149.5   3.05   376.4   5.21
SN2006et     25.44  -999.0  99.00  -999.0  99.00   297.2   2.67   349.5   2.59  -999.0  99.00  -999.0  99.00   192.5   2.74   387.3   4.84
