#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2007bc     -2.30   120.7   1.72    23.1   0.60   100.1   0.77   142.2   3.44    80.4   1.20    38.6   1.16   101.8   1.16  -999.0  99.00
SN2007bc     -0.40   123.3   1.55    24.7   0.30   104.3   0.91   157.4   1.38    85.0   0.59    31.7   0.84   101.5   0.22   158.8   1.72
SN2007bc      0.72   123.2   1.03    24.0   0.31    99.1   0.92   157.4   0.58   101.0   1.00    31.3   0.88   101.4   0.25   185.5   6.62
SN2007bc      2.60  -999.0  99.00    24.4   0.80   100.9   0.92   173.2   1.73    89.2   0.64    32.7   1.06   103.7   0.98   167.3   4.97
SN2007bc      4.58    93.6   1.38  -999.0  99.00   163.0   1.87   191.4   1.38    86.6   0.72    38.8   1.04   108.0   0.94  -999.0  99.00
SN2007bc      6.49    90.6   1.31  -999.0  99.00   188.3   1.80   200.5   1.00    70.0   0.83    36.5   0.85   115.9   1.19  -999.0  99.00
SN2007bc      7.50  -999.0  99.00  -999.0  99.00   203.8   1.65   214.9   1.72    63.1   0.98    38.8   0.39   124.2   0.81   227.2   3.57
SN2007bc      7.61    93.6   1.34  -999.0  99.00   207.1   1.51   218.3   1.66    56.2   1.26    41.2   0.84   126.3   0.96  -999.0  99.00
