#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2005lu     10.41  -999.0  99.00    24.0   2.64   148.7   7.33   216.8   3.62  -999.0  99.00  -999.0  99.00   123.8   1.58   198.6   2.95
SN2005lu     12.33  -999.0  99.00  -999.0  99.00   166.8   4.23   197.2   3.11  -999.0  99.00  -999.0  99.00    88.8   2.74    78.3   4.30
SN2005lu     13.27  -999.0  99.00  -999.0  99.00   161.0   2.29   177.9   2.43  -999.0  99.00  -999.0  99.00    88.8   5.09    92.2   5.06
SN2005lu     14.26  -999.0  99.00  -999.0  99.00   191.4   1.13   216.8   1.31  -999.0  99.00  -999.0  99.00   110.3   2.48    50.2   2.77
SN2005lu     15.24  -999.0  99.00  -999.0  99.00   166.0   2.73   172.6   3.04  -999.0  99.00  -999.0  99.00    76.9   2.22    82.4   4.15
SN2005lu     16.21  -999.0  99.00  -999.0  99.00   172.3   6.57   184.2   3.13  -999.0  99.00  -999.0  99.00    80.0   5.52    82.4   6.43
