#SN_name     Epoch   EW(1)   Err    EW(2)   Err    EW(3)   Err    EW(4)   Err    EW(5)   Err    EW(6)   Err    EW(7)   Err    EW(8)   Err  
SN2007al      3.27    82.4   4.19  -999.0  99.00   172.0   8.41   128.3   3.47    15.0   1.95    27.5   1.43    51.9   2.06  -999.0  99.00
SN2007al      4.20  -999.0  99.00  -999.0  99.00   281.1  12.25   168.8   3.06  -999.0  99.00    43.6   0.41    85.7   0.53   263.5   2.59
SN2007al      4.24   175.4   8.52  -999.0  99.00   256.5   1.79   176.8   2.51    19.7   0.94    52.2   1.38    86.5   1.35   285.2   4.08
SN2007al      5.03  -999.0  99.00  -999.0  99.00   292.8   1.55   202.6   6.95  -999.0  99.00    53.0   1.54   101.5   2.63   375.9   6.13
SN2007al      9.98  -999.0  99.00  -999.0  99.00   271.7   3.18   264.7   6.26  -999.0  99.00    47.3   1.27   112.7   1.18   334.1   2.40
SN2007al     16.95  -999.0  99.00  -999.0  99.00   267.7   8.44   345.9   5.03  -999.0  99.00    49.3   2.60   159.2   3.73   423.4   6.04
